sample_index,cdl,landsat,openstreetmap_raster,sentinel1,sentinel2_l2a,srtm,worldcereal,worldcover,wri_canopy_height_map
3360,0,0,1,1,1,1,1,1,1
3361,0,0,1,1,1,1,1,1,1
3362,0,0,1,1,1,1,1,1,1
3363,0,0,1,1,1,1,1,1,1
3364,1,1,1,1,1,1,1,1,0
3365,1,1,1,1,1,1,1,1,0
3366,1,1,1,1,1,1,1,1,0
3367,1,1,1,1,1,1,1,1,0
3368,1,1,1,1,1,1,1,1,0
3369,1,1,1,1,1,1,1,1,0
3370,1,1,1,1,1,1,1,1,0
3371,1,1,1,1,1,1,1,1,0
3372,0,1,1,1,1,1,1,1,0
3373,0,1,1,1,1,1,1,1,0
3374,0,1,1,1,1,1,1,1,0
3375,0,1,1,1,1,1,1,1,0
3376,0,1,1,1,1,1,1,1,1
3377,0,1,1,1,1,1,1,1,1
3378,0,1,1,1,1,1,1,1,1
3379,0,1,1,1,1,1,1,1,1
3380,0,1,1,1,1,1,1,1,0
3381,0,1,1,1,1,1,1,1,0
3382,0,1,1,1,1,1,1,1,0
3383,0,1,1,1,1,1,1,1,0
3384,0,1,1,1,1,1,1,1,0
3385,0,1,1,1,1,1,1,1,0
3386,0,1,1,1,1,1,1,1,0
3387,0,1,1,1,1,1,1,1,0
3388,0,1,1,1,1,1,1,1,1
3389,0,1,1,1,1,1,1,1,1
3390,0,1,1,1,1,1,1,1,1
3391,0,1,1,1,1,1,1,1,1
3392,0,1,1,1,1,1,1,1,1
3393,0,1,1,1,1,1,1,1,1
3394,0,1,1,1,1,1,1,1,1
3395,0,1,1,1,1,1,1,1,1
3396,0,1,1,1,1,1,1,1,0
3397,0,1,1,1,1,1,1,1,0
3398,0,1,1,1,1,1,1,1,0
3399,0,1,1,1,1,1,1,1,0
3400,0,1,1,1,1,1,1,1,0
3401,0,1,1,1,1,1,1,1,0
3402,0,1,1,1,1,1,1,1,0
3403,0,1,1,1,1,1,1,1,0
3404,0,1,1,1,1,1,1,1,1
3405,0,1,1,1,1,1,1,1,1
3406,0,1,1,1,1,1,1,1,1
3407,0,1,1,1,1,1,1,1,1
3408,1,1,1,1,1,1,1,1,1
3409,1,1,1,1,1,1,1,1,1
3410,1,1,1,1,1,1,1,1,1
3411,1,1,1,1,1,1,1,1,1
3412,0,1,1,1,1,1,1,1,0
3413,0,1,1,1,1,1,1,1,0
3414,0,1,1,1,1,1,1,1,0
3415,0,1,1,1,1,1,1,1,0
3416,0,1,1,1,1,1,1,1,1
3417,0,1,1,1,1,1,1,1,1
3418,0,1,1,1,1,1,1,1,1
3419,0,1,1,1,1,1,1,1,1
3420,0,1,1,1,1,1,1,1,1
3421,0,1,1,1,1,1,1,1,1
3422,0,1,1,1,1,1,1,1,1
3423,0,1,1,1,1,1,1,1,1
3424,0,1,1,1,1,1,1,1,1
3425,0,1,1,1,1,1,1,1,1
3426,0,1,1,1,1,1,1,1,1
3427,0,1,1,1,1,1,1,1,1
3428,0,1,1,1,1,1,1,1,0
3429,0,1,1,1,1,1,1,1,0
3430,0,1,1,1,1,1,1,1,0
3431,0,1,1,1,1,1,1,1,0
3432,0,1,0,1,1,1,1,1,0
3433,0,1,0,1,1,1,1,1,0
3434,0,1,0,1,1,1,1,1,0
3435,0,1,0,1,1,1,1,1,0
3436,0,1,1,1,1,1,1,1,0
3437,0,1,1,1,1,1,1,1,0
3438,0,1,1,1,1,1,1,1,0
3439,0,1,1,1,1,1,1,1,0
3440,0,1,1,1,1,1,1,1,0
3441,0,1,1,1,1,1,1,1,0
3442,0,1,1,1,1,1,1,1,0
3443,0,1,1,1,1,1,1,1,0
3444,0,1,1,1,1,1,1,1,1
3445,0,1,1,1,1,1,1,1,1
3446,0,1,1,1,1,1,1,1,1
3447,0,1,1,1,1,1,1,1,1
3448,0,1,1,1,1,1,1,1,0
3449,0,1,1,1,1,1,1,1,0
3450,0,1,1,1,1,1,1,1,0
3451,0,1,1,1,1,1,1,1,0
3452,0,1,1,1,1,1,1,1,0
3453,0,1,1,1,1,1,1,1,0
3454,0,1,1,1,1,1,1,1,0
3455,0,1,1,1,1,1,1,1,0
3456,0,1,1,1,1,1,1,1,0
3457,0,1,1,1,1,1,1,1,0
3458,0,1,1,1,1,1,1,1,0
3459,0,1,1,1,1,1,1,1,0
3460,0,1,1,1,1,1,1,1,1
3461,0,1,1,1,1,1,1,1,1
3462,0,1,1,1,1,1,1,1,1
3463,0,1,1,1,1,1,1,1,1
3464,0,1,1,1,1,1,1,1,1
3465,0,1,1,1,1,1,1,1,1
3466,0,1,1,1,1,1,1,1,1
3467,0,1,1,1,1,1,1,1,1
3468,0,1,1,1,1,1,1,1,1
3469,0,1,1,1,1,1,1,1,1
3470,0,1,1,1,1,1,1,1,1
3471,0,1,1,1,1,1,1,1,1
3472,0,1,1,1,1,1,1,1,0
3473,0,1,1,1,1,1,1,1,0
3474,0,1,1,1,1,1,1,1,0
3475,0,1,1,1,1,1,1,1,0
3476,0,1,1,1,1,1,1,1,1
3477,0,1,1,1,1,1,1,1,1
3478,0,1,1,1,1,1,1,1,1
3479,0,1,1,1,1,1,1,1,1
3480,0,1,1,1,1,1,1,1,1
3481,0,1,1,1,1,1,1,1,1
3482,0,1,1,1,1,1,1,1,1
3483,0,1,1,1,1,1,1,1,1
3484,0,1,1,1,1,1,1,1,1
3485,0,1,1,1,1,1,1,1,1
3486,0,1,1,1,1,1,1,1,1
3487,0,1,1,1,1,1,1,1,1
3488,0,1,1,1,1,1,1,1,1
3489,0,1,1,1,1,1,1,1,1
3490,0,1,1,1,1,1,1,1,1
3491,0,1,1,1,1,1,1,1,1
3492,0,1,1,1,1,1,1,1,1
3493,0,1,1,1,1,1,1,1,1
3494,0,1,1,1,1,1,1,1,1
3495,0,1,1,1,1,1,1,1,1
3496,0,1,1,1,1,1,1,1,0
3497,0,1,1,1,1,1,1,1,0
3498,0,1,1,1,1,1,1,1,0
3499,0,1,1,1,1,1,1,1,0
3500,0,1,1,0,1,1,1,1,1
3501,0,1,1,0,1,1,1,1,1
3502,0,1,1,0,1,1,1,1,1
3503,0,1,1,0,1,1,1,1,1
3504,0,1,1,1,1,1,1,1,0
3505,0,1,1,1,1,1,1,1,0
3506,0,1,1,1,1,1,1,1,0
3507,0,1,1,1,1,1,1,1,0
3508,0,1,1,1,1,1,1,1,1
3509,0,1,1,1,1,1,1,1,1
3510,0,1,1,1,1,1,1,1,1
3511,0,1,1,1,1,1,1,1,1
3512,0,1,1,1,1,1,1,1,1
3513,0,1,1,1,1,1,1,1,1
3514,0,1,1,1,1,1,1,1,1
3515,0,1,1,1,1,1,1,1,1
3516,0,1,1,1,1,1,1,1,1
3517,0,1,1,1,1,1,1,1,1
3518,0,1,1,1,1,1,1,1,1
3519,0,1,1,1,1,1,1,1,1
3520,0,1,1,1,1,1,1,1,1
3521,0,1,1,1,1,1,1,1,1
3522,0,1,1,1,1,1,1,1,1
3523,0,1,1,1,1,1,1,1,1
3524,0,1,1,1,1,1,1,1,1
3525,0,1,1,1,1,1,1,1,1
3526,0,1,1,1,1,1,1,1,1
3527,0,1,1,1,1,1,1,1,1
3528,1,1,1,1,1,1,1,1,0
3529,1,1,1,1,1,1,1,1,0
3530,1,1,1,1,1,1,1,1,0
3531,1,1,1,1,1,1,1,1,0
3532,0,1,1,1,1,1,1,1,1
3533,0,1,1,1,1,1,1,1,1
3534,0,1,1,1,1,1,1,1,1
3535,0,1,1,1,1,1,1,1,1
3536,0,1,1,0,1,1,1,1,1
3537,0,1,1,0,1,1,1,1,1
3538,0,1,1,0,1,1,1,1,1
3539,0,1,1,0,1,1,1,1,1
3540,0,1,1,1,1,1,1,1,1
3541,0,1,1,1,1,1,1,1,1
3542,0,1,1,1,1,1,1,1,1
3543,0,1,1,1,1,1,1,1,1
3544,0,1,1,1,1,1,1,1,0
3545,0,1,1,1,1,1,1,1,0
3546,0,1,1,1,1,1,1,1,0
3547,0,1,1,1,1,1,1,1,0
3548,0,1,1,1,1,1,1,1,1
3549,0,1,1,1,1,1,1,1,1
3550,0,1,1,1,1,1,1,1,1
3551,0,1,1,1,1,1,1,1,1
3552,0,1,1,1,1,1,1,1,1
3553,0,1,1,1,1,1,1,1,1
3554,0,1,1,1,1,1,1,1,1
3555,0,1,1,1,1,1,1,1,1
3556,0,1,1,1,1,1,1,1,0
3557,0,1,1,1,1,1,1,1,0
3558,0,1,1,1,1,1,1,1,0
3559,0,1,1,1,1,1,1,1,0
3560,1,1,1,1,1,1,1,1,1
3561,1,1,1,1,1,1,1,1,1
3562,1,1,1,1,1,1,1,1,1
3563,1,1,1,1,1,1,1,1,1
3564,0,1,1,1,1,1,1,1,0
3565,0,1,1,1,1,1,1,1,0
3566,0,1,1,1,1,1,1,1,0
3567,0,1,1,1,1,1,1,1,0
3568,0,1,1,1,1,1,1,1,0
3569,0,1,1,1,1,1,1,1,0
3570,0,1,1,1,1,1,1,1,0
3571,0,1,1,1,1,1,1,1,0
3572,0,1,1,1,1,1,0,1,0
3573,0,1,1,1,1,1,0,1,0
3574,0,1,1,1,1,1,0,1,0
3575,0,1,1,1,1,1,0,1,0
3576,0,1,1,1,1,1,1,1,1
3577,0,1,1,1,1,1,1,1,1
3578,0,1,1,1,1,1,1,1,1
3579,0,1,1,1,1,1,1,1,1
3580,1,1,1,1,1,1,1,1,0
3581,1,1,1,1,1,1,1,1,0
3582,1,1,1,1,1,1,1,1,0
3583,1,1,1,1,1,1,1,1,0
3584,0,1,1,1,1,1,1,1,0
3585,0,1,1,1,1,1,1,1,0
3586,0,1,1,1,1,1,1,1,0
3587,0,1,1,1,1,1,1,1,0
3588,0,1,1,1,1,1,1,1,0
3589,0,1,1,1,1,1,1,1,0
3590,0,1,1,1,1,1,1,1,0
3591,0,1,1,1,1,1,1,1,0
3592,1,1,1,1,1,1,1,1,0
3593,1,1,1,1,1,1,1,1,0
3594,1,1,1,1,1,1,1,1,0
3595,1,1,1,1,1,1,1,1,0
3596,0,1,1,1,1,1,1,1,1
3597,0,1,1,1,1,1,1,1,1
3598,0,1,1,1,1,1,1,1,1
3599,0,1,1,1,1,1,1,1,1
3600,0,1,1,1,1,1,1,1,1
3601,0,1,1,1,1,1,1,1,1
3602,0,1,1,1,1,1,1,1,1
3603,0,1,1,1,1,1,1,1,1
3604,0,1,1,1,1,1,1,1,0
3605,0,1,1,1,1,1,1,1,0
3606,0,1,1,1,1,1,1,1,0
3607,0,1,1,1,1,1,1,1,0
3608,0,1,1,1,1,1,1,1,0
3609,0,1,1,1,1,1,1,1,0
3610,0,1,1,1,1,1,1,1,0
3611,0,1,1,1,1,1,1,1,0
3612,1,1,1,1,1,1,1,1,0
3613,1,1,1,1,1,1,1,1,0
3614,1,1,1,1,1,1,1,1,0
3615,1,1,1,1,1,1,1,1,0
3616,0,1,1,1,1,1,1,1,1
3617,0,1,1,1,1,1,1,1,1
3618,0,1,1,1,1,1,1,1,1
3619,0,1,1,1,1,1,1,1,1
3620,1,1,1,1,1,1,1,1,1
3621,1,1,1,1,1,1,1,1,1
3622,1,1,1,1,1,1,1,1,1
3623,1,1,1,1,1,1,1,1,1
3624,0,1,1,1,1,1,1,1,1
3625,0,1,1,1,1,1,1,1,1
3626,0,1,1,1,1,1,1,1,1
3627,0,1,1,1,1,1,1,1,1
3628,0,1,1,0,1,1,1,1,1
3629,0,1,1,0,1,1,1,1,1
3630,0,1,1,0,1,1,1,1,1
3631,0,1,1,0,1,1,1,1,1
3632,0,1,1,1,1,1,1,1,0
3633,0,1,1,1,1,1,1,1,0
3634,0,1,1,1,1,1,1,1,0
3635,0,1,1,1,1,1,1,1,0
3636,0,1,1,1,1,1,1,1,1
3637,0,1,1,1,1,1,1,1,1
3638,0,1,1,1,1,1,1,1,1
3639,0,1,1,1,1,1,1,1,1
3640,0,1,1,1,1,1,1,1,0
3641,0,1,1,1,1,1,1,1,0
3642,0,1,1,1,1,1,1,1,0
3643,0,1,1,1,1,1,1,1,0
3644,1,1,1,1,1,1,1,1,1
3645,1,1,1,1,1,1,1,1,1
3646,1,1,1,1,1,1,1,1,1
3647,1,1,1,1,1,1,1,1,1
3648,0,1,1,1,1,1,1,1,0
3649,0,1,1,1,1,1,1,1,0
3650,0,1,1,1,1,1,1,1,0
3651,0,1,1,1,1,1,1,1,0
3652,0,1,1,1,1,1,1,1,0
3653,0,1,1,1,1,1,1,1,0
3654,0,1,1,1,1,1,1,1,0
3655,0,1,1,1,1,1,1,1,0
3656,1,1,1,1,1,1,1,1,1
3657,1,1,1,1,1,1,1,1,1
3658,1,1,1,1,1,1,1,1,1
3659,1,1,1,1,1,1,1,1,1
3660,0,1,1,1,1,1,1,1,0
3661,0,1,1,1,1,1,1,1,0
3662,0,1,1,1,1,1,1,1,0
3663,0,1,1,1,1,1,1,1,0
3664,0,1,1,1,1,1,1,1,1
3665,0,1,1,1,1,1,1,1,1
3666,0,1,1,1,1,1,1,1,1
3667,0,1,1,1,1,1,1,1,1
3668,0,1,1,1,1,1,1,1,1
3669,0,1,1,1,1,1,1,1,1
3670,0,1,1,1,1,1,1,1,1
3671,0,1,1,1,1,1,1,1,1
3672,0,1,1,1,1,1,1,1,1
3673,0,1,1,1,1,1,1,1,1
3674,0,1,1,1,1,1,1,1,1
3675,0,1,1,1,1,1,1,1,1
3676,0,1,1,1,1,0,1,1,1
3677,0,1,1,1,1,0,1,1,1
3678,0,1,1,1,1,0,1,1,1
3679,0,1,1,1,1,0,1,1,1
3680,1,1,1,1,1,1,1,1,1
3681,1,1,1,1,1,1,1,1,1
3682,1,1,1,1,1,1,1,1,1
3683,1,1,1,1,1,1,1,1,1
3684,0,1,1,1,1,1,1,1,0
3685,0,1,1,1,1,1,1,1,0
3686,0,1,1,1,1,1,1,1,0
3687,0,1,1,1,1,1,1,1,0
3688,0,1,1,1,1,1,1,1,0
3689,0,1,1,1,1,1,1,1,0
3690,0,1,1,1,1,1,1,1,0
3691,0,1,1,1,1,1,1,1,0
3692,0,1,1,1,1,1,1,1,0
3693,0,1,1,1,1,1,1,1,0
3694,0,1,1,1,1,1,1,1,0
3695,0,1,1,1,1,1,1,1,0
3696,0,1,1,1,1,1,1,1,1
3697,0,1,1,1,1,1,1,1,1
3698,0,1,1,1,1,1,1,1,1
3699,0,1,1,1,1,1,1,1,1
3700,0,1,1,1,1,1,1,1,0
3701,0,1,1,1,1,1,1,1,0
3702,0,1,1,1,1,1,1,1,0
3703,0,1,1,1,1,1,1,1,0
3704,0,1,1,1,1,1,1,1,0
3705,0,1,1,1,1,1,1,1,0
3706,0,1,1,1,1,1,1,1,0
3707,0,1,1,1,1,1,1,1,0
3708,1,1,1,1,1,1,1,1,1
3709,1,1,1,1,1,1,1,1,1
3710,1,1,1,1,1,1,1,1,1
3711,1,1,1,1,1,1,1,1,1
3712,0,1,1,1,1,1,1,1,1
3713,0,1,1,1,1,1,1,1,1
3714,0,1,1,1,1,1,1,1,1
3715,0,1,1,1,1,1,1,1,1
3716,1,1,1,1,1,1,1,1,1
3717,1,1,1,1,1,1,1,1,1
3718,1,1,1,1,1,1,1,1,1
3719,1,1,1,1,1,1,1,1,1
3720,0,1,1,1,1,1,1,1,0
3721,0,1,1,1,1,1,1,1,0
3722,0,1,1,1,1,1,1,1,0
3723,0,1,1,1,1,1,1,1,0
3724,1,1,1,1,1,1,1,1,0
3725,1,1,1,1,1,1,1,1,0
3726,1,1,1,1,1,1,1,1,0
3727,1,1,1,1,1,1,1,1,0
3728,0,1,1,1,1,1,1,1,1
3729,0,1,1,1,1,1,1,1,1
3730,0,1,1,1,1,1,1,1,1
3731,0,1,1,1,1,1,1,1,1
3732,0,1,1,1,1,1,1,1,1
3733,0,1,1,1,1,1,1,1,1
3734,0,1,1,1,1,1,1,1,1
3735,0,1,1,1,1,1,1,1,1
3736,0,1,1,1,1,1,1,1,1
3737,0,1,1,1,1,1,1,1,1
3738,0,1,1,1,1,1,1,1,1
3739,0,1,1,1,1,1,1,1,1
3740,1,1,1,1,1,1,1,1,0
3741,1,1,1,1,1,1,1,1,0
3742,1,1,1,1,1,1,1,1,0
3743,1,1,1,1,1,1,1,1,0
3744,0,1,1,1,1,1,1,1,1
3745,0,1,1,1,1,1,1,1,1
3746,0,1,1,1,1,1,1,1,1
3747,0,1,1,1,1,1,1,1,1
3748,0,1,1,1,1,1,1,1,1
3749,0,1,1,1,1,1,1,1,1
3750,0,1,1,1,1,1,1,1,1
3751,0,1,1,1,1,1,1,1,1
3752,0,1,1,1,1,1,1,1,0
3753,0,1,1,1,1,1,1,1,0
3754,0,1,1,1,1,1,1,1,0
3755,0,1,1,1,1,1,1,1,0
3756,0,1,1,1,1,1,1,1,1
3757,0,1,1,1,1,1,1,1,1
3758,0,1,1,1,1,1,1,1,1
3759,0,1,1,1,1,1,1,1,1
3760,0,1,1,1,1,0,1,1,1
3761,0,1,1,1,1,0,1,1,1
3762,0,1,1,1,1,0,1,1,1
3763,0,1,1,1,1,0,1,1,1
3764,1,1,1,1,1,1,1,1,1
3765,1,1,1,1,1,1,1,1,1
3766,1,1,1,1,1,1,1,1,1
3767,1,1,1,1,1,1,1,1,1
3768,1,1,1,1,1,1,1,1,1
3769,1,1,1,1,1,1,1,1,1
3770,1,1,1,1,1,1,1,1,1
3771,1,1,1,1,1,1,1,1,1
3772,1,1,1,1,1,1,1,1,0
3773,1,1,1,1,1,1,1,1,0
3774,1,1,1,1,1,1,1,1,0
3775,1,1,1,1,1,1,1,1,0
3776,1,1,1,1,1,1,1,1,0
3777,1,1,1,1,1,1,1,1,0
3778,1,1,1,1,1,1,1,1,0
3779,1,1,1,1,1,1,1,1,0
3780,0,1,1,1,1,1,1,1,1
3781,0,1,1,1,1,1,1,1,1
3782,0,1,1,1,1,1,1,1,1
3783,0,1,1,1,1,1,1,1,1
3784,0,1,1,1,1,1,1,1,0
3785,0,1,1,1,1,1,1,1,0
3786,0,1,1,1,1,1,1,1,0
3787,0,1,1,1,1,1,1,1,0
3788,0,1,1,0,1,1,1,1,1
3789,0,1,1,0,1,1,1,1,1
3790,0,1,1,0,1,1,1,1,1
3791,0,1,1,0,1,1,1,1,1
3792,0,1,1,1,1,1,1,1,1
3793,0,1,1,1,1,1,1,1,1
3794,0,1,1,1,1,1,1,1,1
3795,0,1,1,1,1,1,1,1,1
3796,0,1,1,1,1,1,1,1,1
3797,0,1,1,1,1,1,1,1,1
3798,0,1,1,1,1,1,1,1,1
3799,0,1,1,1,1,1,1,1,1
3800,0,1,1,1,1,0,1,1,1
3801,0,1,1,1,1,0,1,1,1
3802,0,1,1,1,1,0,1,1,1
3803,0,1,1,1,1,0,1,1,1
3804,1,1,1,1,1,1,1,1,1
3805,1,1,1,1,1,1,1,1,1
3806,1,1,1,1,1,1,1,1,1
3807,1,1,1,1,1,1,1,1,1
3808,0,1,1,1,1,1,1,1,0
3809,0,1,1,1,1,1,1,1,0
3810,0,1,1,1,1,1,1,1,0
3811,0,1,1,1,1,1,1,1,0
3812,0,1,1,1,1,1,1,1,1
3813,0,1,1,1,1,1,1,1,1
3814,0,1,1,1,1,1,1,1,1
3815,0,1,1,1,1,1,1,1,1
3816,0,1,1,1,1,1,1,1,1
3817,0,1,1,1,1,1,1,1,1
3818,0,1,1,1,1,1,1,1,1
3819,0,1,1,1,1,1,1,1,1
3820,0,1,1,1,1,1,1,1,1
3821,0,1,1,1,1,1,1,1,1
3822,0,1,1,1,1,1,1,1,1
3823,0,1,1,1,1,1,1,1,1
3824,1,1,1,1,1,1,1,1,1
3825,1,1,1,1,1,1,1,1,1
3826,1,1,1,1,1,1,1,1,1
3827,1,1,1,1,1,1,1,1,1
3828,1,1,1,1,1,1,1,1,0
3829,1,1,1,1,1,1,1,1,0
3830,1,1,1,1,1,1,1,1,0
3831,1,1,1,1,1,1,1,1,0
3832,0,1,1,0,1,1,1,1,0
3833,0,1,1,0,1,1,1,1,0
3834,0,1,1,0,1,1,1,1,0
3835,0,1,1,0,1,1,1,1,0
3836,0,1,1,1,1,1,1,1,0
3837,0,1,1,1,1,1,1,1,0
3838,0,1,1,1,1,1,1,1,0
3839,0,1,1,1,1,1,1,1,0
3840,0,1,1,1,1,1,1,1,1
3841,0,1,1,1,1,1,1,1,1
3842,0,1,1,1,1,1,1,1,1
3843,0,1,1,1,1,1,1,1,1
3844,0,1,1,1,1,1,1,1,1
3845,0,1,1,1,1,1,1,1,1
3846,0,1,1,1,1,1,1,1,1
3847,0,1,1,1,1,1,1,1,1
3848,1,1,1,1,1,1,1,1,1
3849,1,1,1,1,1,1,1,1,1
3850,1,1,1,1,1,1,1,1,1
3851,1,1,1,1,1,1,1,1,1
3852,0,1,1,1,1,1,1,1,1
3853,0,1,1,1,1,1,1,1,1
3854,0,1,1,1,1,1,1,1,1
3855,0,1,1,1,1,1,1,1,1
3856,0,1,1,1,1,1,0,1,0
3857,0,1,1,1,1,1,0,1,0
3858,0,1,1,1,1,1,0,1,0
3859,0,1,1,1,1,1,0,1,0
3860,1,1,1,1,1,1,1,1,1
3861,1,1,1,1,1,1,1,1,1
3862,1,1,1,1,1,1,1,1,1
3863,1,1,1,1,1,1,1,1,1
3864,1,1,1,1,1,1,1,1,0
3865,1,1,1,1,1,1,1,1,0
3866,1,1,1,1,1,1,1,1,0
3867,1,1,1,1,1,1,1,1,0
3868,0,1,1,1,1,1,1,1,1
3869,0,1,1,1,1,1,1,1,1
3870,0,1,1,1,1,1,1,1,1
3871,0,1,1,1,1,1,1,1,1
3872,0,1,1,1,1,1,1,1,0
3873,0,1,1,1,1,1,1,1,0
3874,0,1,1,1,1,1,1,1,0
3875,0,1,1,1,1,1,1,1,0
3876,0,1,1,1,1,1,1,1,1
3877,0,1,1,1,1,1,1,1,1
3878,0,1,1,1,1,1,1,1,1
3879,0,1,1,1,1,1,1,1,1
3880,0,1,1,1,1,1,1,1,0
3881,0,1,1,1,1,1,1,1,0
3882,0,1,1,1,1,1,1,1,0
3883,0,1,1,1,1,1,1,1,0
3884,0,1,1,0,1,1,1,1,0
3885,0,1,1,0,1,1,1,1,0
3886,0,1,1,0,1,1,1,1,0
3887,0,1,1,0,1,1,1,1,0
3888,0,1,1,1,1,1,1,1,0
3889,0,1,1,1,1,1,1,1,0
3890,0,1,1,1,1,1,1,1,0
3891,0,1,1,1,1,1,1,1,0
3892,0,1,1,1,1,1,1,1,1
3893,0,1,1,1,1,1,1,1,1
3894,0,1,1,1,1,1,1,1,1
3895,0,1,1,1,1,1,1,1,1
3896,0,1,1,1,1,1,1,1,1
3897,0,1,1,1,1,1,1,1,1
3898,0,1,1,1,1,1,1,1,1
3899,0,1,1,1,1,1,1,1,1
3900,0,1,1,1,1,1,1,1,0
3901,0,1,1,1,1,1,1,1,0
3902,0,1,1,1,1,1,1,1,0
3903,0,1,1,1,1,1,1,1,0
3904,0,1,1,1,1,0,1,1,1
3905,0,1,1,1,1,0,1,1,1
3906,0,1,1,1,1,0,1,1,1
3907,0,1,1,1,1,0,1,1,1
3908,0,1,1,1,1,1,1,1,1
3909,0,1,1,1,1,1,1,1,1
3910,0,1,1,1,1,1,1,1,1
3911,0,1,1,1,1,1,1,1,1
3912,1,1,1,1,1,1,1,1,1
3913,1,1,1,1,1,1,1,1,1
3914,1,1,1,1,1,1,1,1,1
3915,1,1,1,1,1,1,1,1,1
3916,0,1,1,1,1,1,1,1,0
3917,0,1,1,1,1,1,1,1,0
3918,0,1,1,1,1,1,1,1,0
3919,0,1,1,1,1,1,1,1,0
3920,0,1,1,1,1,1,1,1,1
3921,0,1,1,1,1,1,1,1,1
3922,0,1,1,1,1,1,1,1,1
3923,0,1,1,1,1,1,1,1,1
3924,0,1,1,1,1,1,1,1,1
3925,0,1,1,1,1,1,1,1,1
3926,0,1,1,1,1,1,1,1,1
3927,0,1,1,1,1,1,1,1,1
3928,0,1,1,1,1,1,1,1,1
3929,0,1,1,1,1,1,1,1,1
3930,0,1,1,1,1,1,1,1,1
3931,0,1,1,1,1,1,1,1,1
3932,0,1,1,1,1,1,1,1,0
3933,0,1,1,1,1,1,1,1,0
3934,0,1,1,1,1,1,1,1,0
3935,0,1,1,1,1,1,1,1,0
3936,1,1,1,1,1,1,1,1,0
3937,1,1,1,1,1,1,1,1,0
3938,1,1,1,1,1,1,1,1,0
3939,1,1,1,1,1,1,1,1,0
3940,0,1,1,1,1,1,1,1,0
3941,0,1,1,1,1,1,1,1,0
3942,0,1,1,1,1,1,1,1,0
3943,0,1,1,1,1,1,1,1,0
3944,0,1,1,1,1,1,1,1,1
3945,0,1,1,1,1,1,1,1,1
3946,0,1,1,1,1,1,1,1,1
3947,0,1,1,1,1,1,1,1,1
3948,0,1,1,1,1,1,1,1,0
3949,0,1,1,1,1,1,1,1,0
3950,0,1,1,1,1,1,1,1,0
3951,0,1,1,1,1,1,1,1,0
3952,1,1,1,1,1,1,1,1,0
3953,1,1,1,1,1,1,1,1,0
3954,1,1,1,1,1,1,1,1,0
3955,1,1,1,1,1,1,1,1,0
3956,1,1,1,1,1,1,1,1,1
3957,1,1,1,1,1,1,1,1,1
3958,1,1,1,1,1,1,1,1,1
3959,1,1,1,1,1,1,1,1,1
3960,1,1,1,1,1,1,1,1,1
3961,1,1,1,1,1,1,1,1,1
3962,1,1,1,1,1,1,1,1,1
3963,1,1,1,1,1,1,1,1,1
3964,0,1,1,0,1,1,1,1,0
3965,0,1,1,0,1,1,1,1,0
3966,0,1,1,0,1,1,1,1,0
3967,0,1,1,0,1,1,1,1,0
3968,0,1,1,1,1,1,1,1,0
3969,0,1,1,1,1,1,1,1,0
3970,0,1,1,1,1,1,1,1,0
3971,0,1,1,1,1,1,1,1,0
3972,0,1,1,1,1,1,1,1,1
3973,0,1,1,1,1,1,1,1,1
3974,0,1,1,1,1,1,1,1,1
3975,0,1,1,1,1,1,1,1,1
3976,0,1,1,1,1,1,1,1,0
3977,0,1,1,1,1,1,1,1,0
3978,0,1,1,1,1,1,1,1,0
3979,0,1,1,1,1,1,1,1,0
3980,0,1,1,1,1,1,1,1,1
3981,0,1,1,1,1,1,1,1,1
3982,0,1,1,1,1,1,1,1,1
3983,0,1,1,1,1,1,1,1,1
3984,0,1,1,1,1,1,1,1,0
3985,0,1,1,1,1,1,1,1,0
3986,0,1,1,1,1,1,1,1,0
3987,0,1,1,1,1,1,1,1,0
3988,0,1,1,1,1,1,1,1,0
3989,0,1,1,1,1,1,1,1,0
3990,0,1,1,1,1,1,1,1,0
3991,0,1,1,1,1,1,1,1,0
3992,0,1,1,1,1,1,1,1,0
3993,0,1,1,1,1,1,1,1,0
3994,0,1,1,1,1,1,1,1,0
3995,0,1,1,1,1,1,1,1,0
